gene_id	gene_symbol	biotype	description	seq_region_name
ENSG00000117899	MESD	protein_coding	mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520]	15
ENSG00000167978	SRRM2	protein_coding	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]	16
ENSG00000143742	SRP9	protein_coding	signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]	1
ENSG00000139233	LLPH	protein_coding	LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]	12
ENSG00000197982	C1orf122	protein_coding	chromosome 1 open reading frame 122 [Source:HGNC Symbol;Acc:HGNC:24789]	1
ENSG00000085871	MGST2	protein_coding	microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]	4
ENSG00000112378	PERP	protein_coding	p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]	6
ENSG00000124145	SDC4	protein_coding	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	20
ENSG00000158716	DUSP23	protein_coding	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]	1
ENSG00000159352	PSMD4	protein_coding	proteasome 26S subunit ubiquitin receptor, non-ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9561]	1
ENSG00000105855	ITGB8	protein_coding	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	7
ENSG00000228300	FAM174C	protein_coding	family with sequence similarity 174 member C [Source:HGNC Symbol;Acc:HGNC:26073]	19
ENSG00000184292	TACSTD2	protein_coding	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]	1
ENSG00000196937	FAM3C	protein_coding	FAM3 metabolism regulating signaling molecule C [Source:HGNC Symbol;Acc:HGNC:18664]	7
ENSG00000123179	EBPL	protein_coding	EBP like [Source:HGNC Symbol;Acc:HGNC:18061]	13
ENSG00000100504	PYGL	protein_coding	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]	14
ENSG00000198604	BAZ1A	protein_coding	bromodomain adjacent to zinc finger domain 1A [Source:HGNC Symbol;Acc:HGNC:960]	14
ENSG00000011304	PTBP1	protein_coding	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	19
ENSG00000114416	FXR1	protein_coding	FMR1 autosomal homolog 1 [Source:HGNC Symbol;Acc:HGNC:4023]	3
ENSG00000114738	MAPKAPK3	protein_coding	MAPK activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]	3
ENSG00000102054	RBBP7	protein_coding	RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]	X
ENSG00000145833	DDX46	protein_coding	DEAD-box helicase 46 [Source:HGNC Symbol;Acc:HGNC:18681]	5
ENSG00000151327	FAM177A1	protein_coding	family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]	14
ENSG00000166741	NNMT	protein_coding	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	11
ENSG00000136770	DNAJC1	protein_coding	DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]	10
ENSG00000184752	NDUFA12	protein_coding	NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]	12
ENSG00000113643	RARS1	protein_coding	arginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9870]	5
ENSG00000156515	HK1	protein_coding	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	10
ENSG00000096696	DSP	protein_coding	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]	6
ENSG00000140941	MAP1LC3B	protein_coding	microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]	16
ENSG00000141027	NCOR1	protein_coding	nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]	17
ENSG00000082153	BZW1	protein_coding	basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]	2
ENSG00000184260	H2AC20	protein_coding	H2A clustered histone 20 [Source:HGNC Symbol;Acc:HGNC:4738]	1
ENSG00000169905	TOR1AIP2	protein_coding	torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]	1
ENSG00000009307	CSDE1	protein_coding	cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]	1
ENSG00000112249	ASCC3	protein_coding	activating signal cointegrator 1 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:18697]	6
ENSG00000130707	ASS1	protein_coding	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	9
ENSG00000169599	NFU1	protein_coding	NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]	2
ENSG00000108384	RAD51C	protein_coding	RAD51 paralog C [Source:HGNC Symbol;Acc:HGNC:9820]	17
ENSG00000102317	RBM3	protein_coding	RNA binding motif protein 3 [Source:HGNC Symbol;Acc:HGNC:9900]	X
ENSG00000105854	PON2	protein_coding	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	7
ENSG00000130396	AFDN	protein_coding	afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]	6
ENSG00000228716	DHFR	protein_coding	dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]	5
ENSG00000197747	S100A10	protein_coding	S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]	1
ENSG00000105254	TBCB	protein_coding	tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]	19
ENSG00000077721	UBE2A	protein_coding	ubiquitin conjugating enzyme E2 A [Source:HGNC Symbol;Acc:HGNC:12472]	X
ENSG00000117523	PRRC2C	protein_coding	proline rich coiled-coil 2C [Source:HGNC Symbol;Acc:HGNC:24903]	1
ENSG00000260549	MT1L	transcribed_unprocessed_pseudogene	metallothionein 1L (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7404]	16
ENSG00000159228	CBR1	protein_coding	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	21
ENSG00000163636	PSMD6	protein_coding	proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]	3
ENSG00000086061	DNAJA1	protein_coding	DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]	9
ENSG00000116489	CAPZA1	protein_coding	capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]	1
ENSG00000163382	NAXE	protein_coding	NAD(P)HX epimerase [Source:HGNC Symbol;Acc:HGNC:18453]	1
ENSG00000143376	SNX27	protein_coding	sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073]	1
ENSG00000148187	MRRF	protein_coding	mitochondrial ribosome recycling factor [Source:HGNC Symbol;Acc:HGNC:7234]	9
ENSG00000164172	MOCS2	protein_coding	molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]	5
ENSG00000169032	MAP2K1	protein_coding	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	15
ENSG00000109606	DHX15	protein_coding	DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]	4
ENSG00000115919	KYNU	protein_coding	kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]	2
ENSG00000171865	RNASEH1	protein_coding	ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466]	2
ENSG00000149084	HSD17B12	protein_coding	hydroxysteroid 17-beta dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]	11
ENSG00000123395	ATG101	protein_coding	autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]	12
ENSG00000140995	DEF8	protein_coding	differentially expressed in FDCP 8 homolog [Source:HGNC Symbol;Acc:HGNC:25969]	16
ENSG00000128534	LSM8	protein_coding	LSM8 homolog, U6 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:20471]	7
ENSG00000196924	FLNA	protein_coding	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	X
ENSG00000188725	SMIM15	protein_coding	small integral membrane protein 15 [Source:HGNC Symbol;Acc:HGNC:33861]	5
ENSG00000100162	CENPM	protein_coding	centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352]	22
ENSG00000157106	SMG1	protein_coding	SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]	16
ENSG00000150779	TIMM8B	protein_coding	translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]	11
ENSG00000087502	ERGIC2	protein_coding	ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]	12
ENSG00000134905	CARS2	protein_coding	cysteinyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25695]	13
ENSG00000113387	SUB1	protein_coding	SUB1 regulator of transcription [Source:HGNC Symbol;Acc:HGNC:19985]	5
ENSG00000183291	SELENOF	protein_coding	selenoprotein F [Source:HGNC Symbol;Acc:HGNC:17705]	1
ENSG00000175183	CSRP2	protein_coding	cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]	12
ENSG00000146648	EGFR	protein_coding	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	7
ENSG00000125356	NDUFA1	protein_coding	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	X
ENSG00000155959	VBP1	protein_coding	VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662]	X
ENSG00000163466	ARPC2	protein_coding	actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]	2
ENSG00000156110	ADK	protein_coding	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	10
ENSG00000106591	MRPL32	protein_coding	mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]	7
ENSG00000106245	BUD31	protein_coding	BUD31 spliceosome associated protein [Source:HGNC Symbol;Acc:HGNC:29629]	7
ENSG00000127838	PNKD	protein_coding	PNKD metallo-beta-lactamase domain containing [Source:HGNC Symbol;Acc:HGNC:9153]	2
ENSG00000224081	SLC44A3-AS1	transcribed_processed_pseudogene	SLC44A3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49057]	1
ENSG00000178585	CTNNBIP1	protein_coding	catenin beta interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16913]	1
ENSG00000111639	MRPL51	protein_coding	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]	12
ENSG00000184182	UBE2F	protein_coding	ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]	2
ENSG00000143420	ENSA	protein_coding	endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360]	1
ENSG00000147010	SH3KBP1	protein_coding	SH3 domain containing kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13867]	X
ENSG00000089327	FXYD5	protein_coding	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	19
ENSG00000122140	MRPS2	protein_coding	mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495]	9
ENSG00000144224	UBXN4	protein_coding	UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]	2
ENSG00000047410	TPR	protein_coding	translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]	1
ENSG00000166337	TAF10	protein_coding	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]	11
ENSG00000160075	SSU72	protein_coding	SSU72 homolog, RNA polymerase II CTD phosphatase [Source:HGNC Symbol;Acc:HGNC:25016]	1
ENSG00000243927	MRPS6	protein_coding	mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:14051]	21
ENSG00000103121	CMC2	protein_coding	C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447]	16
ENSG00000149100	EIF3M	protein_coding	eukaryotic translation initiation factor 3 subunit M [Source:HGNC Symbol;Acc:HGNC:24460]	11
ENSG00000114439	BBX	protein_coding	BBX high mobility group box domain containing [Source:HGNC Symbol;Acc:HGNC:14422]	3
ENSG00000116586	LAMTOR2	protein_coding	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:HGNC Symbol;Acc:HGNC:29796]	1
ENSG00000163541	SUCLG1	protein_coding	succinate-CoA ligase GDP/ADP-forming subunit alpha [Source:HGNC Symbol;Acc:HGNC:11449]	2
ENSG00000008282	SYPL1	protein_coding	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	7
ENSG00000163479	SSR2	protein_coding	signal sequence receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:11324]	1
ENSG00000072778	ACADVL	protein_coding	acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]	17
ENSG00000026508	CD44	protein_coding	CD44 molecule (IN blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	11
ENSG00000106268	NUDT1	protein_coding	nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048]	7
ENSG00000065000	AP3D1	protein_coding	adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568]	19
ENSG00000255302	EID1	protein_coding	EP300 interacting inhibitor of differentiation 1 [Source:HGNC Symbol;Acc:HGNC:1191]	15
ENSG00000105669	COPE	protein_coding	coat protein complex I subunit epsilon [Source:HGNC Symbol;Acc:HGNC:2234]	19
ENSG00000121022	COPS5	protein_coding	COP9 signalosome subunit 5 [Source:HGNC Symbol;Acc:HGNC:2240]	8
ENSG00000100906	NFKBIA	protein_coding	NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]	14
ENSG00000149196	HIKESHI	protein_coding	heat shock protein nuclear import factor hikeshi [Source:HGNC Symbol;Acc:HGNC:26938]	11
ENSG00000091483	FH	protein_coding	fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]	1
ENSG00000198791	CNOT7	protein_coding	CCR4-NOT transcription complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:14101]	8
ENSG00000184232	OAF	protein_coding	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	11
ENSG00000148908	RGS10	protein_coding	regulator of G protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992]	10
ENSG00000130332	LSM7	protein_coding	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]	19
ENSG00000140990	NDUFB10	protein_coding	NADH:ubiquinone oxidoreductase subunit B10 [Source:HGNC Symbol;Acc:HGNC:7696]	16
ENSG00000107341	UBE2R2	protein_coding	ubiquitin conjugating enzyme E2 R2 [Source:HGNC Symbol;Acc:HGNC:19907]	9
ENSG00000143543	JTB	protein_coding	jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]	1
ENSG00000147853	AK3	protein_coding	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	9
ENSG00000162496	DHRS3	protein_coding	dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]	1
ENSG00000118939	UCHL3	protein_coding	ubiquitin C-terminal hydrolase L3 [Source:HGNC Symbol;Acc:HGNC:12515]	13
ENSG00000106028	SSBP1	protein_coding	single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]	7
ENSG00000116473	RAP1A	protein_coding	RAP1A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9855]	1
ENSG00000168374	ARF4	protein_coding	ARF GTPase 4 [Source:HGNC Symbol;Acc:HGNC:655]	3
ENSG00000167522	ANKRD11	protein_coding	ankyrin repeat domain containing 11 [Source:HGNC Symbol;Acc:HGNC:21316]	16
ENSG00000075785	RAB7A	protein_coding	RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]	3
ENSG00000163170	BOLA3	protein_coding	bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]	2
ENSG00000176171	BNIP3	protein_coding	BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]	10
ENSG00000102103	PQBP1	protein_coding	polyglutamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9330]	X
ENSG00000067704	IARS2	protein_coding	isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]	1
ENSG00000165609	NUDT5	protein_coding	nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052]	10
ENSG00000171314	PGAM1	protein_coding	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]	10
ENSG00000102978	POLR2C	protein_coding	RNA polymerase II subunit C [Source:HGNC Symbol;Acc:HGNC:9189]	16
ENSG00000164054	SHISA5	protein_coding	shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376]	3
ENSG00000088247	KHSRP	protein_coding	KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316]	19
ENSG00000081154	PCNP	protein_coding	PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]	3
ENSG00000010438	PRSS3	protein_coding	serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]	9
ENSG00000105355	PLIN3	protein_coding	perilipin 3 [Source:HGNC Symbol;Acc:HGNC:16893]	19
ENSG00000139218	SCAF11	protein_coding	SR-related CTD associated factor 11 [Source:HGNC Symbol;Acc:HGNC:10784]	12
ENSG00000047932	GOPC	protein_coding	golgi associated PDZ and coiled-coil motif containing [Source:HGNC Symbol;Acc:HGNC:17643]	6
ENSG00000105568	PPP2R1A	protein_coding	protein phosphatase 2 scaffold subunit Aalpha [Source:HGNC Symbol;Acc:HGNC:9302]	19
ENSG00000182944	EWSR1	protein_coding	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]	22
ENSG00000072210	ALDH3A2	protein_coding	aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]	17
ENSG00000111011	RSRC2	protein_coding	arginine and serine rich coiled-coil 2 [Source:HGNC Symbol;Acc:HGNC:30559]	12
ENSG00000051523	CYBA	protein_coding	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]	16
ENSG00000178913	TAF7	protein_coding	TATA-box binding protein associated factor 7 [Source:HGNC Symbol;Acc:HGNC:11541]	5
ENSG00000115234	SNX17	protein_coding	sorting nexin 17 [Source:HGNC Symbol;Acc:HGNC:14979]	2
ENSG00000112667	DNPH1	protein_coding	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]	6
ENSG00000069956	MAPK6	protein_coding	mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879]	15
ENSG00000137288	UQCC2	protein_coding	ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:21237]	6
ENSG00000011426	ANLN	protein_coding	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	7
ENSG00000127314	RAP1B	protein_coding	RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]	12
ENSG00000100290	BIK	protein_coding	BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]	22
ENSG00000181019	NQO1	protein_coding	NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]	16
ENSG00000049860	HEXB	protein_coding	hexosaminidase subunit beta [Source:HGNC Symbol;Acc:HGNC:4879]	5
ENSG00000075415	SLC25A3	protein_coding	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	12
ENSG00000171202	TMEM126A	protein_coding	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	11
ENSG00000134186	PRPF38B	protein_coding	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	1
ENSG00000091039	OSBPL8	protein_coding	oxysterol binding protein like 8 [Source:HGNC Symbol;Acc:HGNC:16396]	12
ENSG00000155506	LARP1	protein_coding	La ribonucleoprotein 1, translational regulator [Source:HGNC Symbol;Acc:HGNC:29531]	5
ENSG00000119421	NDUFA8	protein_coding	NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]	9
ENSG00000142546	NOSIP	protein_coding	nitric oxide synthase interacting protein [Source:HGNC Symbol;Acc:HGNC:17946]	19
ENSG00000110917	MLEC	protein_coding	malectin [Source:HGNC Symbol;Acc:HGNC:28973]	12
ENSG00000048828	FAM120A	protein_coding	family with sequence similarity 120 member A [Source:HGNC Symbol;Acc:HGNC:13247]	9
ENSG00000115946	PNO1	protein_coding	partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790]	2
ENSG00000007520	TSR3	protein_coding	TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]	16
ENSG00000039650	PNKP	protein_coding	polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]	19
ENSG00000006327	TNFRSF12A	protein_coding	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	16
ENSG00000179918	SEPHS2	protein_coding	selenophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:19686]	16
ENSG00000198677	SKIC3	protein_coding	SKI3 subunit of superkiller complex [Source:HGNC Symbol;Acc:HGNC:23639]	5
ENSG00000143198	MGST3	protein_coding	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]	1
ENSG00000165678	GHITM	protein_coding	growth hormone inducible transmembrane protein [Source:HGNC Symbol;Acc:HGNC:17281]	10
ENSG00000102804	TSC22D1	protein_coding	TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]	13
ENSG00000118680	MYL12B	protein_coding	myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]	18
ENSG00000100201	DDX17	protein_coding	DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]	22
ENSG00000150459	SAP18	protein_coding	Sin3A associated protein 18 [Source:HGNC Symbol;Acc:HGNC:10530]	13
ENSG00000122359	ANXA11	protein_coding	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	10
ENSG00000101444	AHCY	protein_coding	adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]	20
ENSG00000160216	AGPAT3	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	21
ENSG00000146457	WTAP	protein_coding	WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]	6
ENSG00000139921	TMX1	protein_coding	thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]	14
ENSG00000155660	PDIA4	protein_coding	protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]	7
ENSG00000253293	HOXA10	protein_coding	homeobox A10 [Source:HGNC Symbol;Acc:HGNC:5100]	7
ENSG00000136986	DERL1	protein_coding	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	8
ENSG00000189067	LITAF	protein_coding	lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]	16
ENSG00000167658	EEF2	protein_coding	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	19
ENSG00000128245	YWHAH	protein_coding	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	22
ENSG00000136108	CKAP2	protein_coding	cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]	13
ENSG00000087302	RTRAF	protein_coding	RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]	14
ENSG00000160679	CHTOP	protein_coding	chromatin target of PRMT1 [Source:HGNC Symbol;Acc:HGNC:24511]	1
ENSG00000196976	LAGE3	protein_coding	L antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:26058]	X
ENSG00000068697	LAPTM4A	protein_coding	lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]	2
ENSG00000140365	COMMD4	protein_coding	COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]	15
